Wok 4 Hunger,Punjabi Bagh,+91 8766299673,600,"22,CSC Market, Club Road, Punjabi Bagh Extension, New Delhi",West Delhi,"Takeaway, Delivery","wok 4 hunger new delhi menu, wok 4 hunger new delhi, wok 4 hunger menu, wok 4 hunger restaurant, wok 4 hunger punjabi bagh menu",6,Claim this listing,Not Available,"Home Delivery, Seating Not Available" 
Farmacy,Saket,+91 9810583583,200,3.7/5,"Ground Floor, Select Citywalk, Saket, New Delhi",South Delhi,"Dessert Parlor, Kiosk","south delhi farmacy, farmacy new delhi delhi, farmacy new delhi delhi 110017, farmacy menu, jagilo in saket new delhi",0,Claimed listing ,Not Available,"Home Delivery, Seating Not Available, Vegetarian Only, Desserts and Bakes, Vegan Options, Keto Options"
Door to Door,Delhi University-GTB Nagar,+91 9643361115,500,3.7/5,"10, Duplex Flats, Gurmandi, Delhi University-GTB Nagar, New Delhi",North Delhi,Delivery,"new dile door photos, door to door gtb nagar, door to door food delivery delhi gtb, door to door restaurant, door to door delivery delhi",0,Claimed listing ,"Paneer Parantha, Paratha, Dal Makhani, Manchow Soup, Honey Chilli Potatoes, Chicken Rara, Butter Naan","Delivery Only, Seating Not Available, No Alcohol Available"
Flying Cakes,Vasant Kunj,+91 8287417417,400,3.0/5,"D-4, Masoodpur, Vasant Kunj, New Delhi",South Delhi,Bakery,"flying cakes vasant kunj delhi 110011, flying cakes, flying cakes vasant kunj, flying cakes vasant kunj delhi, 1",33,Claimed listing ,Not Available,"Home Delivery, No Alcohol Available, Desserts and Bakes, Free Parking"
The Kathis,Vasant Kunj,011 26138752,300,2.7/5,"27, B-7, Vasant Arcade Shopping Complex, Nelson Mandela Road, Vasant Kunj, New Delhi",South Delhi,Quick Bites,"1, kathis vasant kunj, the kathis vasant kunj, kathis, kathi vasant kunj",45,Claimed listing ,"Rolls, Chicken Roll, Kathi Roll","Home Delivery, Seating Not Available, No Alcohol Available, Free Parking"
The Snook House Cafe,Kailash Colony,+91 9999947333,1000,3.5/5,"2nd Floor, HS-25, Kailash Colony Market, Kailash Colony, New Delhi",South Delhi,"Casual Dining, Caf","the snook house cafe, snook house, 1, snook house cafe, the snook house cafe new delhi delhi",0,Claimed listing ,"Peri Peri Fries, Sandwiches, Pizza, White Sauce Pasta, Honey Chilli Potatoes, Hot Coffee, Burgers","Home Delivery, No Alcohol Available, Live Music, Smoking Area, Wifi, Live Sports Screening, Pool Table"
Gelato Italiano,DLF Phase 3,0124 4665589,200,3.2/5,"3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon",Gurgaon (Gurugram),"Food Court, Dessert Parlor","gelato italiano gurgaon menu, gelato italiano dlf phase 3 menu, gelato italiano gurgaon, gelato italiano menu, gelato italiano 201012",0,Claim this listing,Not Available,"Vegetarian Only, No Alcohol Available, Desserts and Bakes"
Diet O Planet,Pitampura,+91 7065506239,300,3.0/5,"RDX GYM Block-GU, Pitampura, New Delhi",North Delhi,"Takeaway, Delivery","diet o planet pitampura menu, diet o planet menu, diet o planet new delhi menu, diet o planet new delhi, पितमपँरेऔरवो",0,Claimed listing ,Not Available,"Home Delivery, Seating Not Available"
Tourist Janpath,Janpath,011 30806531,1700,3.9/5,"1, Scindia House, Janpath Road, Janpath, New Delhi",Central Delhi,"Casual Dining, Bar","tourist cafe cp, tourist cp, tourist janpath, tourist, tourist cafe",0,Claimed listing ,"Cocktails, Pizza, Mocktails, Veg Burger, Chicken Tikka, Soya Chaap, Sangria","Wheelchair Accessible, Full Bar Available, Live Music, Serves Cocktails, Live Sports Screening, Valet Parking Available, Smoking Area, Wifi, Table booking recommended, Outdoor Seating"
Super Cake Shop,"Sector 27, Noida",+91 9717018073,300,2.5/5,"E-285, Near Atta Market, Sector 27, Noida",Noida,Bakery,"super cake noida uttar pradesh, super cake shop noida uttar pradesh 201301, super cake shop noida uttar pradesh, 1, super cake delivery noida uttar pradesh 201301",21,Claimed listing ,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available, Desserts and Bakes"
5 Tara,Rajouri Garden,+91 9582813310,400,-,"Community Centre, DDA Market, Rajouri Garden, New Delhi",West Delhi,"Takeaway, Delivery","5tara, 5 trara neq, 5 tara restaurant, 5तारा, 5 tara",0,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available"
Let's Noodle,Indirapuram,0120 4241287,700,2.6/5,"18, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",Ghaziabad,Casual Dining,"lets noodle shipra mall, lets noodle ghaziabad uttar pradesh, lets noodle indirapuram, lets noodle menu, 1",0,Claimed listing ,"Spring Roll, Vegetable Noodles, Chilli Chicken, Sweet Corn Soup, Manchurian, Chop Suey, Honey Chilli Potatoes","Home Delivery, No Alcohol Available, Wifi"
Prince Ki Rasoi,"Sector 43, Gurgaon",+91 9899714826,450,3.3/5,"Near Paras Hospital, Sector 43, Gurgaon",Gurgaon (Gurugram),Quick Bites,"prince ki rasoi, prince ki rasoi sector 43, gurgaon menu, prince ki rasoi menu, 1, prince ki rasoi sector 43",0,Claim this listing,Tandoori Chicken,"Home Delivery, No Alcohol Available, Outdoor Seating"
Bliss,South City 2,0124 4590132,1000,2.8/5,"South Patio, Block-D, South City 2, Gurgaon",Gurgaon (Gurugram),Casual Dining,"bliss gurgaon, bliss south city 2, bliss menu, bliss south city 2 menu, 1",5,Claim this listing,Not Available,"Home Delivery, No Alcohol Available, Members Only, Outdoor Seating"
Singh Sahib - Eros Hotel,Nehru Place,011 41331655,3400,3.8/5,"Eros Hotel, American Plaza, Nehru Place, New Delhi",South Delhi,Fine Dining,"singh sahib eros, singh sahib restaurant, singh sahib eros hotel, eros hotel nehru place, 1",0,Claimed listing ,"Murgh Makhani, Dal Makhani, Milk Cake, Basmati Rice, Seekh Kebab, Mutton Biryani, King Prawns","Wheelchair Accessible, Wine and Beer, 4/5 Star, Luxury Dining, Valet Parking Available"
Ak Foods,Rajinder Nagar,+91 9999362889,150,2.7/5,"Shop 15 Old Rajinder Nagar, Rajinder Nagar, New Delhi",West Delhi,"Takeaway, Delivery","ak new potos, ak foods menu, ak foods new delhi, ak foods new delhi menu, ak foods rajinder nagar menu",4,Claim this listing,"Butter Naan, Panneer Butter Masala, Tandoori Chicken, Kadhai Paneer","Home Delivery, Seating Not Available, No Alcohol Available"
Mr. Frank Cafe,Sohna Road,+91 9717532421,400,3.2/5,"Main Lobby, Spazedge Mall, Near Malibu Town, Sohna Road, Gurgaon",Gurgaon (Gurugram),Caf,"mr frank, mr frank cafe, 1, site:zomato.com frank, mr.frank",18,Claim this listing,Not Available,"Breakfast, Home Delivery, No Alcohol Available"
Al- Mueen Chicken Corner,Kalkaji,+91 8860653006,500,2.9/5,"Krishna Market, Near Deshbandhu College, Kalkaji, New Delhi",South Delhi,Quick Bites,"al mueen chicken corner, al mueen chicken corner new delhi delhi 110019, al mueen chicken corner new delhi delhi, almueen, shama chicken corner kalkaji",7,Claim this listing,Not Available,"Home Delivery, No Alcohol Available"
Lite n Bite,"Sector 62, Noida",+91 9871224809,200,-,"Shop 5, Food Court, Knowledge Boulevard, Sector 62, Noida",Noida,"Quick Bites, Food Court","lite and bit resturant delhi, lite n bite sector 62, noida menu, lite n bite restaurant noida 62, lite n bite noida, lite n bite menu",1,Claim this listing,"Chicken Sandwich, Honey Chilli Potatoes, Chilli Chicken Dry, Changezi Chicken","Breakfast, No Alcohol Available"
The Midnight Heroes,Greater Kailash 1 (GK1),+91 9871117565,750,3.1/5,"Shop 25, DDA Market, Greater Kailash 1 (GK1), New Delhi",South Delhi,Delivery,"the midnight heroes new delhi menu, the midnight heroes new delhi, the midnight heroes restaurant, the midnight heroes greater kailash 1 (gk1) menu, the midnight heroes menu",17,Claim this listing,Not Available,"Delivery Only, Seating Not Available"
Kapoor Vaishno Dhaba,East of Kailash,+91 9958322858,400,-,"21, Ground Floor, Community Center, East of Kailash, New Delhi",South Delhi,Quick Bites,"kapoor vaishno dhaba east of kailash menu, kapoor vaishno dhaba new delhi menu, kapoor restaurant east of kailash, kapoor vaishno dhaba menu, kapoor vaishno dhaba new delhi",1,Claim this listing,Not Available,No Alcohol Available
Wafflestate,Malviya Nagar,+91 8800665680,300,NEW,"1, Guru Gobind Singh Marg, Block C, Malviya Nagar, New Delhi",South Delhi,Dessert Parlor,"wafflestate malviya nagar, wafflestate new delhi menu, wafflestate new delhi, wafflestate menu, wafflestate malviya nagar menu",6,Claim this listing,Not Available,"Home Delivery, Desserts and Bakes"
Parathe Wali Gali,Malviya Nagar,+91 9717471691,150,3.5/5,"JA/7B, Gupta Colony, Opposite New Aggarawal Sweets, Khirki Extension, Malviya Nagar",South Delhi,Quick Bites,"paranthe wali gali, delhi gali, gali 10:30pm, paranthe wali gali menu prices, 9717471691",0,Claimed listing ,Not Available,"Breakfast, Home Delivery, No Alcohol Available"
Eggers Madhouse,"Sector 29, Gurgaon",011 30806592,500,3.9/5,"11, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon",Gurgaon (Gurugram),Quick Bites,"egg chomu, eggers madhouse menu, eggers madhouse, 1, egg madhouse",0,Claimed listing ,"Egg Chomu, Pancakes, Masala Omelette, Bun Maskas, Egg Biryani, Waffles, Egg Shawarma","Breakfast, Home Delivery, Wheelchair Accessible, No Alcohol Available"
Noodle The Chinese Cuisine,DLF Phase 3,+91 9899368281,400,2.9/5,"Moulsari Road, Near Micromax Metro, Opposite Pillar 141, DLF Phase 3, Gurgaon",Gurgaon (Gurugram),Quick Bites,"noodle the chinese cuisine gurgaon menu, noodle the chinese cuisine gurgaon, noodle the chinese cuisine menu, noodle the chinese cuisine dlf phase 3 menu, noodle the chinese cuisine dlf phase 3",12,Claim this listing,"Wonton Soup, Chilli Chicken, Mutton Momos, Kung Pao Lamb","Home Delivery, No Alcohol Available"
Instapizza,"Sector 50, Gurgaon",+91 8882052000,900,3.7/5,"Shop 127, Good Earth City Center, Sector 50, Gurgaon",Gurgaon (Gurugram),Quick Bites,"instapizza menu, insta pizza gurgaon, 1, instapizza good earth, instapizza",0,Claimed listing ,"Deep Dish Pizza, Brownie, Monster Lasagna, Chicken Wings, Veggie Pizza, Pepperoni Pizza, Penne Pasta","Home Delivery, No Alcohol Available"
Kulcha Guru,Malviya Nagar,+91 9899263562,250,3.4/5,"Shop 6, 80/66-A, Malviya Nagar, New Delhi",South Delhi,Quick Bites,"1, kulcha guru, amritsari kulcha in malviya nagar, kulcha guru malviya nagar, amritsari kulcha malviya nagar",0,Claim this listing,"Chole, Chaach, Amritsari Kulcha, Buttermilk, Aloo Pyaz Kulcha","Breakfast, Home Delivery, No Alcohol Available"
Depaul's,Janpath,011 23328214,200,3.6/5,"22, Janpath Bhawan, Janpath, New Delhi",Central Delhi,Takeaway,"1, depaul's menu, depauls, depauls coffee, depauls janpath",0,Claimed listing ,"Sandwiches, Keema Kulcha, Chicken Tandoori Sandwich, Chicken Momo, Coffee Hazelnut, Cheese Balls, Paneer Momos","Breakfast, Takeaway Only, Seating Not Available, No Alcohol Available"
Zust Kitchen,Indirapuram,+91 9999387562,550,3.1/5,"Shop 11, Plot 5, Windsor Street, Vaibhav Khand, Indirapuram, Ghaziabad",Ghaziabad,Quick Bites,"1, zust kitchen, zust kitchen indrapuram, zust kitchen menu, kumkum kitchens followers 21433",25,Claimed listing ,Not Available,"Home Delivery, Wheelchair Accessible, No Alcohol Available, Outdoor Seating, Free Parking"
SWAD - Desh Videsh Ka,Nehru Place,011 30806384,750,4.1/5,"43, Ground Floor, Chiranjivi Tower, Nehru Place, New Delhi",South Delhi,Casual Dining,"swad nehru place menu, swad desh videsh ka nearby nehru place metro station., swad new delhi delhi, swad nehru place, swad desh videsh ka",0,Claimed listing ,"Chole Bhature, Firni, Samosa Chaat, Chilli Potatoes, Lemonade, Spring Roll, Spinach Momos","Wheelchair Accessible, Vegetarian Only, No Alcohol Available, Kid Friendly, Serves Jain Food, Wifi, Disabled Friendly"
Faasos,Shalimar Bagh,011 40074682,600,3.8/5,"12-17, 1st Floor, BQ Market, Shalimar Bagh, New Delhi",North Delhi,Delivery,"faasos new delhi menu, faasos restaurant, faasos menu, faasos shalimar bagh menu, faasos new delhi",0,Claim this listing,Not Available,"Breakfast, Delivery Only, Seating Not Available, No Alcohol Available"
Qahwa - Dinercafe,SDA,011 46025325,650,3.4/5,"C-21, 1st Floor, SDA Market, SDA, New Delhi",South Delhi,Caf,"cafe qahwa, qahwa, qahwa dinercafe, qahwa sda, 1",0,Claimed listing ,"Coffee, Qahwa, Pancakes, Pasta, Bagel, Waffles, Brownie Chocolate","Breakfast, No Alcohol Available, Outdoor Seating, Smoking Area, Table booking recommended"
Mutton Mewar,Sushant Lok,Not Available,800,-,"Phase 1, Sushant Lok, Gurgaon",Gurgaon (Gurugram),Delivery,"mutton mewar gurgaon menu, mutton mewar menu, लौक मटन, mutton mewar gurgaon, mutton mewar sushant lok menu",2,Claim this listing,"Mutton Curry, Chicken Curry","Delivery Only, Seating Not Available, No Alcohol Available"
Grind House Cafe,Rajouri Garden,+91 9013254460,700,NEW,"16, DDA Market, Rajouri Garden, New Delhi",West Delhi,Quick Bites,"grind house cafe new delhi, grind house cafe rajouri garden menu, grind house cafe menu, grind house cafe new delhi menu, grind house cafe restaurant",7,Claim this listing,Not Available,"Home Delivery, No Alcohol Available, Live Music, Outdoor Seating, Free Wifi"
Smart Snacks,"Sector 50, Gurgaon",+91 9654541591,100,NEW,"First Floor, Yadav Complex, Samaspur, Sector 51, Near Sector 50, Gurgaon",Gurgaon (Gurugram),Quick Bites,"smart snacks sector 50, gurgaon menu, smart snacks gurgaon menu, smart snacks restaurant, smart snacks menu, smart snacks gurgaon",8,Claim this listing,Not Available,Home Delivery
Manu Chat Bhandar,Karol Bagh,Not Available,150,3.1/5,"Ravidas Chowk, Karol Bagh, New Delhi",West Delhi,Takeaway,"chat manu, chat do manu, manu chat, chat, 1",18,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available"
Shri Gagan Dhaba,Vasant Kunj,+91 9871257176,300,2.7/5,"Shankar Lane, Masoodpur, Vasant Kunj, New Delhi",South Delhi,Dhaba,"gagan dhaba vasant kunj, dhaba in vasant kunj, 1, dhabas near in vasant vihar, vegetarian dhabas near vasant vihar delhi",7,Claim this listing,Not Available,No Alcohol Available
Sweet Hiccup,Sohna Road,+91 9810884935,400,-,"18, Tatvam Villas, Sector 48, Sohna Road, Gurgaon",Gurgaon (Gurugram),Bakery,"foto hiccup, sweet hiccup menu, sweet hiccup sohna road menu, 1, sweet hiccup gurgaon",1,Claim this listing,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available, Desserts and Bakes, Home Baker, Pre-Ordering Required"
Wanchai By Kylin,Saket,+91 9015537218,700,3.5/5,"My Square, Select Citywalk Mall, Saket, New Delhi",South Delhi,"Food Court, Quick Bites","wanchai by kytin saket, wanchai by kylin saket, 1, kylin saket, wanchai by kylin",0,Claimed listing ,"Noodles, Spring Roll, Honey Chilli Potatoes, Khao Suey, Momos, Chilli Chicken, Sweet Corn Soup","No Alcohol Available, Wifi"
Wok Art,"Sector 29, Noida",011 33106532,1300,3.4/5,"R-292, Ganga Shopping Complex, Sector 29, Noida",Noida,Casual Dining,"wok art noida menu, wok art, wok art noida, wok art sector 29, noida menu, wok art menu",0,Claimed listing ,Not Available,Home Delivery
Gulati,Pandara Road Market,011 23388836,1900,4.0/5,"6, Pandara Road Market, New Delhi",Central Delhi,Casual Dining,"gulati restaurant pandara road, gulati restaurant, gulati, gulati pandara road, 1",0,Claimed listing ,"Butter Chicken, Handi Biryani, Dal Makhani, Mushroom Soup, Keema Naan, Corn Soup, Pindi Chana","Home Delivery, Wheelchair Accessible, No Alcohol Available, Buffet"
24 Seven Tawa & Tandoor,Janakpuri,+91 8448237426,600,2.7/5,"WZ-62F/3, Possangi Pur Market, Near A4C Block, Janakpuri, New Delhi",West Delhi,Delivery,"24 seven tawa tandoor janakpuri, 24 seven tawa and tandoor, 24 seven tawa tandoor contact no, 24/7 tawa and tandoor, 24 seven tawa tandoor",0,Claimed listing ,Not Available,"Breakfast, Delivery Only, Seating Not Available, No Alcohol Available"
Taj Chicken Corner,Rohini,+91 9711287751,400,2.8/5,"E-20/148-149, Sector-3, Rohini, New Delhi",North Delhi,Quick Bites,"taj birayni sector3 rohinu, 1, taj chicken corner rohini sec 3, taj chicken corner rohini, taj chicken corner",4,Claim this listing,Not Available,"Breakfast, Home Delivery, Serves Non Veg, No Alcohol Available"
Grand Bikaner,Pitampura,+91 9891404063,500,2.6/5,"C D Block, LSC, Aggarwal Chambers, Pitampura, New Delhi",North Delhi,"Sweet Shop, Quick Bites","grand bikaner delhi, grand bikaner burgur prise, grand bikaner product list, grand bikaner cd block pitampura menu, grand bikaner cd block pitampura",0,Claim this listing,Not Available,"Breakfast, Home Delivery, Vegetarian Only, No Alcohol Available, Desserts and Bakes"
Dolce Gelato,"Sector 43, Gurgaon",+91 9873248692,300,Not Available,"Shop 21, Ground Floor, Block C, Sector 43, Gurgaon",Gurgaon (Gurugram),"Dessert Parlor, Quick Bites","dolce gelato gurgaon menu, dolce gelato gurgaon, dolce gelato sector 43, gurgaon menu, dolce gelato menu, dolce gelato restaurant",0,Claim this listing,Not Available,"Home Delivery, No Alcohol Available, Desserts and Bakes"
Delicious Bites,Subhash Nagar,+91 7838288688,150,NEW,"Shop 1 1/267, Opposite Miraj Cinemas, Subhash Nagar, New Delhi",West Delhi,2 reviews are hidden as the reviewers only posted rating and did not describe their experience.,"delicious bites subhash nagar menu, delicious bites restaurant, delicious bites menu, delicious bites new delhi, delicious bites new delhi menu",2,Claim this listing,Not Available,Home Delivery
Taste Drive,Rohini,+91 9811119980,250,-,"Ground Floor, Unity One Mall, Bhagawan Mahavir Marg, Near Rohini West Metro Station, Sector 10, Rohini, New Delhi",North Delhi,Quick Bites,"taste drive new delhi menu, taste drive rohini menu, taste drive restaurant, taste drive menu, taste drive new delhi",0,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available"
Theobroma,Saket,091 8800011751,600,3.9/5,"F 62, 1st Floor, Select Citywalk Mall, Saket, New Delhi",South Delhi,"Bakery, Caf","theobrama saket, select city walk theobroma, theobroma new delhi delhi, theobrama bakery delhi citiwalk, theobroma select citywalk",0,Claimed listing ,"Coffee, Millionaire Brownie, Chicken Sandwich, Sandwiches, Overload Brownie, Rainbow Cake, Oreo Brownie","No Alcohol Available, Desserts and Bakes"
Softy Adda,Sohna Road,+91 7678494565,250,-,"A 503, Rail Vihar 4, Opposite Thana Sadar, Sector 47, Sohna Road, Gurgaon, Delhi NCR",Gurgaon (Gurugram),Dessert Parlor,"softy adda gurgaon, softy adda restaurant, softy adda menu, softy adda sohna road menu, softy adda gurgaon menu",0,Claim this listing,Not Available,Home Delivery
Mon Delice,"Sector 50, Gurgaon",011 33106226,600,NEW,"G-87, Baani Square, Sector 50, Gurgaon",Gurgaon (Gurugram),Bakery,"mon delice sector 50, gurgaon menu, mon delice gurgaon, mon delice menu, mon delice restaurant, mon delice gurgaon menu",0,Claimed listing ,"Donut, Chocolate Cake, Chocolate Pastry","Home Delivery, Desserts and Bakes"
